,seconds,x,y,z,speed,acceleration,degrees
12661,1398847960.1086442,76.03699999999999,130.149,-1.86633,0.22139077717670957,0.4312571588584697,335.0639321034822
12662,1398847960.2092292,76.0153,130.144,-1.86633,0.264768771525199,0.33411906733759594,335.30547241401536
12663,1398847960.3098078,75.9899,130.136,-1.86633,0.2983739816839849,0.31069826418187124,335.42555427236545
12664,1398847960.4103086,75.961,130.128,-1.86633,0.3295994126491339,0.29433810052114096,335.44055331548543
12665,1398847960.510871,75.9291,130.119,-1.86633,0.35919873904052363,-0.41189665136877485,335.3794791695249
12666,1398847960.6114063,75.8944,130.109,-1.86633,0.31778854741812823,0.925030692236657,335.2603200621488
12667,1398847960.7119846,75.8625,130.107,-1.87201,0.41082656938892176,0.28249096477154806,335.10291983726745
12668,1398847960.8124945,75.8227,130.096,-1.87201,0.43921970291662427,-4.365462849016251,334.9254112496767
12669,1398847960.913107,75.7799,130.085,-1.87201,0.0,5.073152508855154,334.78238672461094
12670,1398847961.0035534,75.7799,130.085,-1.87201,0.45884874719602853,0.47842459985526337,334.69361867512487
12671,1398847961.1041706,75.7356,130.072,-1.87201,0.5069864766515755,0.00017928657605172075,334.69248133726546
12672,1398847961.2047358,75.6863,130.059,-1.87201,0.507004506641072,4.268073781177143,334.72644416867735
12673,1398847961.3052974,75.637,130.046,-1.87201,0.9362089152551311,-4.166536190074632,334.62008285745935
12674,1398847961.4115086,75.5413,130.019,-1.87201,0.4936761672648024,-3.0895551985579512,334.0789456867081
12675,1398847961.5120456,75.4934,130.006,-1.87201,0.18306136566875394,3.0899882412999338,332.82228627603445
12676,1398847961.6125584,75.475,130.006,-1.8749099999999999,0.4936445596278631,-0.0007450073025540946,330.73203265931085
12677,1398847961.7131019,75.4271,129.993,-1.8749099999999999,0.493569653986889,0.042278746020983256,327.99609523484935
12678,1398847961.8136606,75.3792,129.98,-1.8749099999999999,0.497821152167339,-4.950620364323701,325.03416645690044
12679,1398847961.914218,75.3306,129.968,-1.8749099999999999,0.0,5.452347681379795,322.4075504799161
12680,1398847962.0047212,75.3306,129.968,-1.8749099999999999,0.4934549987689036,-3.7387323103908146,320.6020229593309
12681,1398847962.1053033,75.2827,129.955,-1.8749099999999999,0.11740536639862385,3.784329701735497,319.8073493832614
12682,1398847962.2059,75.28699999999999,129.966,-1.88023,0.49809631870974946,-0.03790438782917703,319.7420888746923
12683,1398847962.3064017,75.2384,129.954,-1.88023,0.49428686042451975,-0.007407853993790289,319.6193019096845
12684,1398847962.4070098,75.1904,129.941,-1.88023,0.49354157023187906,-2.9762499121465567,318.35354451920557
12685,1398847962.5075743,75.1425,129.928,-1.88023,0.1942365459790845,2.3453823294523475,314.9332258327196
12686,1398847962.608131,75.1232,129.931,-1.88428,0.43008024690812285,0.6508950928706432,308.9650493933794
12687,1398847962.7086852,75.0807,129.923,-1.8851499999999999,0.49553050036940227,5.015822847476179,300.93016710831233
12688,1398847962.8092356,75.0326,129.91,-1.8851499999999999,0.9998735598786215,-9.942069436308628,292.35948405796677
12689,1398847962.9098055,74.9352,129.885,-1.8851499999999999,0.0,1.7483052234601395,285.0991437182481
12690,1398847963.0003204,74.9352,129.885,-1.8851499999999999,0.1582476694991521,3.3534729070241474,280.9617290428687
12691,1398847963.1008832,74.9467,129.89600000000002,-1.88925,0.4954823312992081,0.009231974845207718,281.1592112280101
12692,1398847963.2014434,74.8986,129.88299999999998,-1.88925,0.49641070042796265,-0.010444990637068283,285.96530985053215
12693,1398847963.3020191,74.8499,129.872,-1.88925,0.49536018833458695,-1.9131565252522216,294.4448574806813
12694,1398847963.402604,74.8018,129.859,-1.88925,0.3029253701860912,1.4003649917460055,304.703472375296
12695,1398847963.5031693,74.7716,129.855,-1.8903400000000001,0.4437533487692976,0.5901608759699605,314.340522136986
12696,1398847963.6037142,74.7279,129.846,-1.9081000000000001,0.503091032439949,-0.046576052078642426,321.64107968600524
12697,1398847963.704312,74.6785,129.835,-1.943,0.4984055813467621,-0.03769442059963845,325.93895670665
12698,1398847963.8048623,74.6292,129.826,-1.97791,0.4946154007697581,-3.7236186316227546,327.7355369732814
12699,1398847963.9054403,74.5801,129.81799999999998,-1.9953599999999998,0.12010102655100396,3.6679056961416032,328.1429641924571
12700,1398847964.006034,74.5815,129.83,-2.03213,0.48906874355865654,0.09895004392237312,328.2123970590826
12701,1398847964.1065412,74.5326,129.825,-2.06704,0.4990139412877262,0.01409530918950224,328.219615990862
12702,1398847964.207119,74.4825,129.822,-2.06704,0.5004316169170626,-0.01358567993347467,327.3918131763513
12703,1398847964.3075511,74.4324,129.81799999999998,-2.06704,0.4990671777700154,-1.3931174820951873,324.1846639750518
12704,1398847964.4081182,74.3823,129.815,-2.08449,0.35896538924798915,1.395348384875567,317.08644154981124
12705,1398847964.5086908,74.3467,129.821,-2.08831,0.49929918476896956,-0.08216991610792966,305.5600986568206
12706,1398847964.6092112,74.2966,129.81799999999998,-2.08831,0.491039434202484,5.043222233356345,290.65177135916616
12707,1398847964.7097962,74.2473,129.815,-2.08831,0.99831186097396,-9.483714907358193,274.9455342252557
12708,1398847964.8103454,74.1471,129.809,-2.08831,0.04473171448486422,-0.44465028461159467,261.8023174473572
12709,1398847964.9109452,74.1516,129.809,-2.08206,0.0,5.422002052396001,254.3327580791917
12710,1398847965.001505,74.1516,129.809,-2.08206,0.4910149930886829,0.0878454331551359,254.37188088913553
12711,1398847965.102095,74.1023,129.806,-2.08206,0.49985136438540284,-0.008293234876416256,261.88951815355625
12712,1398847965.2026436,74.0522,129.80200000000002,-2.08206,0.4990174900332098,-0.023839133724707754,274.96620677927325
12713,1398847965.3032207,74.0021,129.799,-2.08206,0.4966198187149406,-0.8670057191398566,290.4785959316316
12714,1398847965.4037807,73.9522,129.797,-2.08206,0.4094337670570041,0.8195398774012982,305.0285268898999
12715,1398847965.5043755,73.9128,129.785,-2.07095,0.491875183504773,0.07666860948391743,316.1591086334446
12716,1398847965.6049335,73.8635,129.781,-2.07095,0.49958482879768484,-0.012056363487619593,322.72845870088986
12717,1398847965.705536,73.8134,129.77700000000002,-2.07095,0.4983719298356293,-0.06435270115324256,325.3713612988443
12718,1398847965.806183,73.7634,129.773,-2.07095,0.4918950099394235,-1.9673461582051321,325.6196786406013
12719,1398847965.906737,73.7141,129.769,-2.07095,0.29407050518067274,2.038826351618594,325.09428443298225
